coupling_id,file,line,expression,match_token,context_kind,enclosing_symbol,route_or_template,markets_named,language_ambiguity,is_test
CC-0637,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts,873,"linksEyebrow: ""Global Health Portugal"",",Portugal,other,cs,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts (script),pt,no,no
CC-0638,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts,880,"{ label: ""Kontaktovat Global Health Portugal"", href: href(""cs"", ""/contact"") },",Portugal,other,cs,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts (script),pt,no,no
CC-0639,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts,928,"""Text připravil Dr Rui Diogo Rodrigues, lékař všeobecného a rodinného lékařství v Global Health Portugal. Článek přináší obecné informace o lékařském potvrzení pro řidičský průkaz v Portugalsku. Nenah",Portugal,other,cs,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts (script),pt,no,no
CC-0640,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts,968,"line: ""Medic de medicină generală și de familie · Global Health Portugal"",",Portugal,other,roPost,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts (script),pt,no,no
CC-0641,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts,1082,"linksEyebrow: ""Global Health Portugal"",",Portugal,other,roPost,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts (script),pt,no,no
CC-0642,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts,1089,"{ label: ""Contact Global Health Portugal"", href: href(""ro"", ""/contact"") },",Portugal,other,roPost,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts (script),pt|ro,no,no
CC-0643,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts,1137,"""Text scris de Dr Rui Diogo Rodrigues, medic de medicină generală și de familie la Global Health Portugal. Articolul oferă informații generale despre certificatul medical pentru permisul de conducere ",Portugal,other,roPost,backend/scripts/content/blog-week2-2026-08/pt-atestado-carta-conducao.ts (script),pt,no,no
CC-0644,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,2,* Portugal — Week 2 editorial plan: sickness-benefit amount and calculation.,Portugal,other,,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0645,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,39,"tagline: ""Medicina em Portugal, explicada sem atalhos"",",Portugal,other,pt,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0646,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,42,"eyebrow: ""Portugal · Valores de 2026"",",Portugal,other,pt,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0647,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,59,"author: { initials: ""RR"", name: ""Dr Rui Diogo Rodrigues"", line: ""Médico de Medicina Geral e Familiar · Global Health Portugal"" },",Portugal,other,pt,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0648,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,136,"p(""Se precisa de avaliação clínica da incapacidade, conheça o serviço de <a href=\"""" + site(""pt"", ""/services/baixa-medica"") + ""\"">baixa médica online em Portugal</a>. O médico avalia a situação clínic",Portugal,other,pt,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0649,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,140,"linksEyebrow: ""Global Health Portugal"",",Portugal,other,pt,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0650,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,146,"{ label: ""Médicos em Portugal"", href: site(""pt"", ""/doctors"") },",Portugal,other,pt,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0651,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,173,"disclaimer: ""Informação geral sobre Portugal em 2026; não substitui aconselhamento médico, jurídico ou laboral, nem uma decisão da Segurança Social."",",Portugal,other,pt,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0652,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,180,"title: ""Portugal sick pay: how much you receive and how it is calculated"",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0653,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,181,"excerpt: ""The 2026 sickness benefit rates, reference earnings, waiting days and a worked example for Portugal."",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0654,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,182,"seoTitle: ""Portugal sick pay: how much you receive in 2026"",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0655,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,183,"seoDescription: ""See Portugal's 55% to 75% sickness benefit rates, the reference-earnings formula, waiting days and a worked 2026 example."",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0656,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,187,"tagline: ""Healthcare in Portugal, explained clearly"",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0657,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,190,"eyebrow: ""Portugal · 2026 rates"",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0658,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,191,"h1: ""Portugal sick pay: how much you receive and how it is calculated"",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0659,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,193,"intro: ""In 2026, Portugal's <strong>sickness benefit</strong> generally pays 55% of daily reference earnings for the first 30 days, 60% for days 31 to 90, 70% for days 91 to 365 and 75% after that. Re",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0660,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,207,"author: { initials: ""RR"", name: ""Dr Rui Diogo Rodrigues"", line: ""General practitioner · Global Health Portugal"" },",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0661,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,214,"h2: ""How much sick leave pays in Portugal in 2026"",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0662,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,224,"cite(`Rates and increases checked on 25 August 2026 against the <a href=""${SS_SICKNESS}"" rel=""nofollow noopener"" target=""_blank"">Segurança Social portal</a> and Portugal's <a href=""${SICKNESS_LAW}"" re",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0663,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,242,"h2: ""A worked example of Portugal sick pay"",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0664,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,265,"lead(""Under the general rule, the 2026 daily minimum is €9.20, equal to 30% of Portugal's €920 guaranteed monthly minimum wage, unless your daily reference earnings are lower.""),",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0665,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,284,"p(`For a clinical assessment, see our <a href=""${site(""en"", ""/services/baixa-medica"")}"">online sick-leave service in Portugal</a>. The doctor cannot guarantee a CIT, benefit entitlement or amount.`),",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0666,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,288,"linksEyebrow: ""Global Health Portugal"",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0667,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,294,"{ label: ""Doctors in Portugal"", href: site(""en"", ""/doctors"") },",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0668,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,321,"disclaimer: ""General information about Portugal in 2026; it does not replace medical, legal or employment advice, or a decision by Segurança Social."",",Portugal,other,en,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0669,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,328,"title: ""Krankengeld in Portugal: Höhe und Berechnung der baixa médica"",",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0670,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,330,"seoTitle: ""Krankengeld Portugal: Höhe und Berechnung 2026"",",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0671,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,335,"tagline: ""Medizin in Portugal, verständlich erklärt"",",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0672,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,338,"eyebrow: ""Portugal · Werte 2026"",",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0673,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,339,"h1: ""Krankengeld in Portugal: Höhe und Berechnung"",",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0674,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,355,"author: { initials: ""RR"", name: ""Dr Rui Diogo Rodrigues"", line: ""Arzt für Allgemeinmedizin · Global Health Portugal"" },",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0675,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,362,"h2: ""Wie viel Krankengeld 2026 in Portugal gezahlt wird"",",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0676,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,432,"p(`Für eine medizinische Beurteilung finden Sie hier unsere <a href=""${site(""de"", ""/services/baixa-medica"")}"">Online-Sprechstunde zur baixa médica in Portugal</a>. Der Arzt kann weder CIT noch Anspruc",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0677,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,436,"linksEyebrow: ""Global Health Portugal"",",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0678,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,442,"{ label: ""Ärzte in Portugal"", href: site(""de"", ""/doctors"") },",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0679,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,469,"disclaimer: ""Allgemeine Informationen zu Portugal im Jahr 2026; sie ersetzen weder medizinische, rechtliche oder arbeitsrechtliche Beratung noch eine Entscheidung der Segurança Social."",",Portugal,other,de,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0680,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,476,"title: ""Baja médica en Portugal: cuánto se cobra y cómo se calcula"",",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0681,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,477,"excerpt: ""Guía para residentes en Portugal sobre los porcentajes de 2026, la remuneración de referencia, los días de espera y una simulación prudente."",",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0682,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,478,"seoTitle: ""Baja médica en Portugal: cálculo y cuantía 2026"",",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0683,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,479,"seoDescription: ""Cómo calcula Portugal el subsidio por enfermedad en 2026: porcentajes del 55% al 75%, salario de referencia, carencia y ejemplo práctico."",",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0684,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,480,"category: ""Baja médica en Portugal"",",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0685,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,482,"lang: ""es-PT"", tagline: ""Sanidad portuguesa explicada para quienes viven aquí"", categoryLabel: ""Baja médica"", categoryHref: site(""es"", ""/blog""), eyebrow: ""Portugal · Importes de 2026"", h1: ""¿Cuánto se",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt|es,no,no
CC-0686,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,482,"lang: ""es-PT"", tagline: ""Sanidad portuguesa explicada para quienes viven aquí"", categoryLabel: ""Baja médica"", categoryHref: site(""es"", ""/blog""), eyebrow: ""Portugal · Importes de 2026"", h1: ""¿Cuánto se",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt|es,no,no
CC-0687,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,483,"intro: ""En Portugal, el <strong>subsídio de doença</strong> ordinario paga en 2026 el <strong>55% de la remuneración diaria de referencia durante los primeros 30 días</strong>, el 60% entre los días 3",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0688,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,486,"author: { initials: ""RR"", name: ""Dr Rui Diogo Rodrigues"", line: ""Médico de Medicina General y Familiar · Global Health Portugal"" }, navLabel: ""En esta guía"",",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0689,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,488,"{ id: ""porcentajes"", nav: ""Porcentajes"", eyebrow: ""Escala oficial"", h2: ""Qué porcentaje paga Portugal en cada tramo"", blocks: [lead(""La duración total de la incapacidad certificada determina el tramo.",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0690,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,491,"{ id: ""carencia"", nav: ""Carencia"", eyebrow: ""Días sin prestación"", h2: ""Cuándo empieza a pagar la Segurança Social"", blocks: [lead(""Para trabajadores por cuenta ajena, el pago empieza normalmente el c",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt,no,no
CC-0691,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,493,"{ id: ""comprobar"", nav: ""Comprobar"", eyebrow: ""Antes de confiar"", h2: ""Qué datos necesita una estimación útil"", blocks: [lead(""La estimación mejora cuando parte del historial contributivo y de las fec",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt|es,no,no
CC-0692,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts,495,"linksEyebrow: ""Global Health Portugal"", linksH2: ""Ayuda médica en Portugal"", linksLead: ""El médico valora la salud y la incapacidad; la Segurança Social decide el derecho económico."", links: [{ label:",Portugal,other,es,backend/scripts/content/blog-week2-2026-08/pt-baixa-medica-valor.ts (script),pt|es,no,no
